dtxsid,smiles
DTXSID1048598,[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(=O)CCCC)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
DTXSID1048621,[Na+].[Na+].OP([O-])(=O)C(SC1=CC=C(Cl)C=C1)P(O)([O-])=O
DTXSID1048623,"CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(OC(=O)CCC(=O)OCCO)=C(C)C(C)=C2O1 |c:20,38,t:34,lp:24:2,26:2,30:2,31:2,34:2,40:2,Sg:n:33,32::ht|"
DTXSID1048625,[Ca++].C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C([O-])=O)SC1=CC=CC=C1.C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C([O-])=O)SC1=CC=CC=C1
DTXSID1048627,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
DTXSID1048629,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O
DTXSID1048671,CC1=CC2=C(C(O)=C1)C(O)=C1C(O)=CC=CC1=C2
DTXSID1048675,N[C@H](CCC(O)=O)C(O)=O
DTXSID1048677,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](OP(O)(O)=O)[C@@H](O)[C@H]1O
DTXSID1048679,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)CC1=CC=C(Cl)C(Cl)=C1
DTXSID1048700,OS([O-])(=O)=O.CCN(CC)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC
DTXSID1048702,
DTXSID1048704,OC[C@H](O)[C@@H](O)[C@H](O)C(=O)CO
DTXSID1048706,OC(=O)C\C(=C/C(O)=O)C(O)=O
DTXSID1048708,CN1CCN=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2
DTXSID1048750,CC1=CC=C(C=C1)S(O)(=O)=O.CS(=O)(=O)OCCCNCCCOS(C)(=O)=O
DTXSID1048752,COC1=CC=C(C=C1OC)C1NC(=S)N2C(NC(=S)N12)C1=CC=C(OC)C(OC)=C1
DTXSID1048754,OCC(=O)NC1=CC=C(C=C1)[As](O)(=O)O[Bi]=O
DTXSID1048756,Cl.COC1=CC(C[C@@H]2NCCC3=C2C=C(O)C(O)=C3)=CC(OC)=C1OC
DTXSID1048758,CN1CCN(CC1)C1=NC2=C(CC3=C1C=CC=C3)C=CC=C2
DTXSID1048831,OC(=O)CCCCCCNC1C2=C(CCC3=C1C=CC=C3)C=CC=C2
DTXSID1048833,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O
DTXSID1048835,CN1CCC(CC1)N(CC1=CC=CS1)C1=CC=CC=C1
DTXSID1048837,CC(COC1=CC=CC=C1)NN
DTXSID1048839,CC(=O)OC1=CC=C(C=C1)C1(OC2=C(NC1=O)C=CC=C2)C1=CC=C(OC(C)=O)C=C1
DTXSID1048881,Cl.COC1=CC(Br)=C(OC)C=C1C[C@H](C)N
DTXSID1048883,Cl.COC1=CC(CC(C)N)=C(OC)C=C1Br
DTXSID1048885,Cl.COC1=CC(C)=C(OC)C=C1C[C@H](C)N
DTXSID1048889,Cl.CCC1=C(OC)C=C(C[C@@H](C)N)C(OC)=C1
DTXSID1048887,Cl.COC1=CC(C[C@H](C)N)=C(OC)C=C1
DTXSID1048910,OC(=O)\C=C\C(O)=O.C[C@H]1[C@@H]2CC3=C(C=C(O)C=C3)[C@@]1(C)CCN2C.C[C@H]1[C@@H]2CC3=C(C=C(O)C=C3)[C@@]1(C)CCN2C
DTXSID1048912,CC(CC(C#N)(C1=CC=CC=C1)C1=CC=CC=C1)N(C)C
DTXSID1048914,O.O.O.O.O.OS(O)(=O)=O.CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@@H]2C=C[C@@H]4O)=C35.CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@@H]2C=C[C@@H]4O)=C35
DTXSID1048916,Cl.CC[C@H](O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID1048918,O[C@H]([C@@H](O)C(O)=O)C(O)=O.C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID1048960,O.O.CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
DTXSID1048966,O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O
DTXSID1048962,[Ca++].OCC(CO)OP([O-])([O-])=O
DTXSID1048964,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O
DTXSID1048968,Cl.CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)NC(C)(C)C
DTXSID1049011,C[C@@H]1[C@@H]2CC3=C(C=C(O)C=C3)[C@@]1(C)CCN2CC1CC1
DTXSID1049013,Cl.[H][C@]12CN(CCCCN3C(=O)NC4=C(SC5=NC=C(N=C45)C4=CC=CC=C4)C3=O)C[C@@]1([H])C1=C(OC)C=CC=C1OC2
DTXSID1049017,Cl.CC(N)CC1=CC2=C(OCO2)C=C1
DTXSID1049015,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CN1CCN(CCCN2C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1
DTXSID1049061,CN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
DTXSID1049019,O[C@H]1C=C[C@H]2[C@@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3)=C(O)C=C4
DTXSID1049063,O.Cl.COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1C[C@@H]2CCCN[C@@H]2C1)C1CC1
DTXSID1049065,Cl.O[C@@H](CNC[C@H](O)[C@@H]1CCC2=C(O1)C=CC(F)=C2)[C@H]1CCC2=C(O1)C=CC(F)=C2
DTXSID1049067,Cl.CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1
DTXSID1049069,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)OC[C@H]1O[C@@](COS([O-])(=O)=O)(O[C@H]2O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]2OS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@@H]1OS([O-])(=O)=O
DTXSID1049221,OCC1=C2C=CC=CC2=CC2=CC=CC=C12
DTXSID1049223,NC1=CC=C2C(CC3=CC=CC=C23)=C1
DTXSID1049227,CCC[N+]1=C(C)N(C)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
DTXSID1049225,CCOC=C1N=C(OC1=O)C1=CC=CC=C1
DTXSID1049229,[Cl-].CCCCCCCCCCCCCCN1C=C[N+](C)=C1
DTXSID1049271,O=C1CCCC2=C1C=C1C=CC3=C4C(C=CC2=C14)=CC=C3
DTXSID1049273,OCCCCCCCCCCCCBr
DTXSID1049275,F[B-](F)(F)F.CCCC[N+]1=CC=C(C)C=C1
DTXSID1049277,CCC(=O)C1=CC(Cl)=CC=C1
DTXSID1049304,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
DTXSID1049300,OS([O-])(=O)=O.CCN1C=C[N+](C)=C1
DTXSID1049306,ClC1=NN=C(Cl)C2=CC=CC=C12
DTXSID1049279,F[B-](F)(F)F.CC[N+]1=CC=CC=C1
DTXSID1049308,C\C=C(/C)C=O
DTXSID1049302,CCCCCCCCCCCCI
DTXSID1049350,ClCCCCBr
DTXSID1049352,[Cl-].CCCCCCCCCCN1C=C[N+](CCCCCCCCCC)=C1C
DTXSID1049354,OC(=O)CCCCCCCCCCCBr
DTXSID1049356,[O-]S(=O)(=O)C(F)(F)F.CCCCN1C=C[N+](C)=C1C
DTXSID1049431,O=C1C2=C(CC3=C1C=CC=C3)C=CC=C2
DTXSID1049358,Cl.CCCN1CN(C)C=C1
DTXSID1049433,O=C1CCN(N1)C1=CC=CC=C1
DTXSID1049481,
DTXSID1049483,
DTXSID1049485,
DTXSID1049487,
DTXSID1049489,
DTXSID1049510,
DTXSID1049512,
DTXSID1049514,
DTXSID1049516,
DTXSID1049518,
DTXSID1049560,
DTXSID1049562,
DTXSID1049697,C1=CC=C(C=C1)C1=CC=CC=C1C1=CC=CC=C1
DTXSID1051563,OC1=CN=CC=C1
DTXSID1051690,COC1=C(C=O)C=CC=C1
DTXSID1051771,CC1CCOC(C1)C=C(C)C
DTXSID1051779,CCC1CCCCC1
DTXSID1051856,NC(=O)OCC=C
DTXSID1051850,O.O.O.O.O.O.Cl[Sc](Cl)Cl
DTXSID1051939,ClC(Cl)C(=O)C1=CC=CC=C1
DTXSID1051808,
DTXSID1052294,CCOC(OCC)C(=O)C1=CC=CC=C1
DTXSID1052539,CC(C)CBr
DTXSID1052298,OCC1=CC=C(C=C1)[N+]([O-])=O
DTXSID1052585,CCN1C2=CC=CC=C2C2=C1C=CC=C2
DTXSID1052587,CCC(C)C(=O)OC
DTXSID1052610,CCN(CC)C1=CC=CC(C)=C1
DTXSID1052741,[Zn++].CC(CNC([S-])=S)NC([S-])=S
DTXSID1052901,
DTXSID1052903,
DTXSID1052907,
DTXSID1052905,
DTXSID1057610,COC1=CC=C(C=C1)N1N=C(CCC(=O)N(C)O)C=C1C1=CC=C(Cl)C=C1
DTXSID1052909,
DTXSID1057612,[Br-].CC[N+]1(CC)CCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID1057614,C[C@@H](NCC(C)(C)CN[C@H](C)C(\C)=N\O)C(\C)=N\O
DTXSID1057616,O=C1CC2(CCCC2)CC(=O)N1
DTXSID1057660,COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
DTXSID1057662,Cl.Cl.Cl.O[C@@H](COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)[C@@H]1C2=C(C=CC=C2)[C@@H]2[C@H](C3=C1C=CC=C3)C2(F)F
DTXSID1057618,C\C(=N\NC(=O)C1=CC=NC=C1)C(O)=O
DTXSID1057666,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1
DTXSID1057664,COC1=CC(OC)=NC(O[C@H](C(O)=O)C(OC)(C2=CC=CC=C2)C2=CC=CC=C2)=N1
DTXSID1057668,[Na+].CNC(=O)C1=C(I)C(NC(C)=O)=C(I)C(C([O-])=O)=C1I
DTXSID1057743,CN1[C@@H]2CCC(C)(C)[C@H]1C[C@@H](C2)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
DTXSID1057741,CCC1=CC=CC2=C1NC=C2CCO
DTXSID1057745,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCCl
DTXSID1057747,CC1=C(C(Cl)=O)C(=NO1)C1=C(Cl)C=CC=C1Cl
DTXSID1057749,NC(=O)C1(CCN(CCCN2C3=CC=CC=C3CCC3=C2C=C(Cl)C=C3)CC1)N1CCCCC1
DTXSID1057791,CO\N=C(/C(O)=O)C1=CSC(NC(=O)CCl)=N1
DTXSID1057793,CCOC(=O)C(=O)CCC1=CC=CC=C1
DTXSID1057795,[O-][N+](=O)C1=CN=CN1CCN1CCOCC1
DTXSID1057797,CC1=C(N=CN1)C1=CC=C(Cl)C=C1
DTXSID1057799,CCN1CCCC1CNC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID1057820,CCOC(=O)OC1=C(OC(=O)OCC)C=C(CCNC(=O)[C@H](CCSC)NC(C)=O)C=C1
DTXSID1057822,FC1=C(CBr)C=CC(Br)=C1
DTXSID1057824,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DTXSID1057826,COC1=CC(OC)=C(C=C1)C(C)=CC(O)=O
DTXSID1057828,CC(C)=CCNC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
DTXSID1057907,
DTXSID1057909,
DTXSID1058688,[NH4+].CCOP([S-])(=S)OCC
DTXSID1058717,CC1=C(C)C2=CC=CC=C2C=C1
DTXSID1067629,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1068772,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C
DTXSID1062122,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1074915,CCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC
DTXSID10858872,
DTXSID10858877,
DTXSID10858892,
DTXSID10858897,
DTXSID10858913,
DTXSID10858918,
DTXSID10864610,COC1=CC=C(C=CC2=CC=C(OC)C=C2)C=C1
DTXSID10872710,
DTXSID10872715,
DTXSID10872730,
DTXSID10872735,
DTXSID10872750,
DTXSID10872755,
DTXSID10892115,
DTXSID10892110,
DTXSID10903831,
DTXSID10903836,
DTXSID10903851,
DTXSID10903856,
DTXSID10903871,
DTXSID10903876,
DTXSID10903891,
DTXSID201339593,
DTXSID10903896,
DTXSID201339555,
DTXSID201351484,
DTXSID201351789,
DTXSID201351791,
DTXSID20179883,OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID2020006,CC(=O)NC1=CC=C(O)C=C1
DTXSID2020058,NC1=NN=C(O1)C1=CC=C(O1)[N+]([O-])=O
DTXSID2020054,Cl.CCN1C2=CC=CC=C2C2=C1C=CC(N)=C2
DTXSID2020131,O.O.[Cl-].[Cl-].[Ba++]
DTXSID2020137,NC1=CC=C(C=C1)C1=CC=C(N)C=C1
DTXSID2020181,Cl[Bi]=O
DTXSID2020139,C1=CC=C2C(=C1)C=C1C=CC3=CC=CC4=CC=C2C1=C34
DTXSID2020189,[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O)C1=C(C=CC=C1)S([O-])(=O)=O
DTXSID2020210,CCCCN(CCCCO)N=O
DTXSID2020212,CC1=CC(=C(O)C=C1)C(C)(C)C
DTXSID2020216,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
DTXSID2020260,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID2020262,NC1=C(Cl)C(=CC(Cl)=C1)C(O)=O
DTXSID2020268,OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
DTXSID2020266,ClC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O
DTXSID2020341,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DTXSID2020345,[Cu++].CN(C)C([S-])=S.CN(C)C([S-])=S
DTXSID2020347,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2
DTXSID2020349,COC1=CC(C)=C(N)C=C1
DTXSID2020391,CC(C)N(C(C)C)C(=O)SCC(Cl)=CCl
DTXSID2020399,NC1=CC=C(C=C1)\N=N\C1=CC=C(N)C=C1
DTXSID2020424,CC(=C)C(=O)NC1=CC=C(Cl)C(Cl)=C1
DTXSID2020420,CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C
DTXSID2020426,NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O
DTXSID2020428,OC(=O)C(Cl)Cl
DTXSID2020470,C(OC1=CC(OCC2CO2)=CC=C1)C1CO1
DTXSID2020478,CC1(C)OC(=O)NC1=O
DTXSID2020501,Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID2020505,CN(C)CCO
DTXSID2020474,O=C1CCC2=C(O1)C=CC=C2
DTXSID2020509,CC1(C)C(=O)NC(=O)NC1=O
DTXSID2020507,CN(C)C1=CC=CC=C1
DTXSID2020557,OC1=CC2=C3C(OC(=O)C4=CC(O)=C(O)C(OC2=O)=C34)=C1O
DTXSID2020630,[F-].[Na+]
DTXSID2020634,FC1=CNC(=O)NC1=O
DTXSID2020636,CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=C1C=CC=C2)C1=CC=C(F)C=C1
DTXSID2020680,C1CCCNCCC1
DTXSID2020682,ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID2020684,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl
DTXSID2020686,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
DTXSID2020688,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
DTXSID2020713,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl
DTXSID2020717,OC1=CC=C(OCC2=CC=CC=C2)C=C1
DTXSID2020761,CC(=C)C=C
DTXSID2020767,CC=CC1=CC2=C(OCO2)C=C1
DTXSID2020844,COC(=O)C(C)=C
DTXSID2020846,CN(N=O)C(=N)N[N+]([O-])=O
DTXSID2020890,CC1=CC(=O)NC(=S)N1
DTXSID2020892,CC1=NC=C(N1CCO)[N+]([O-])=O
DTXSID2020894,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C
DTXSID2020898,CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O
DTXSID2020921,NC1=CC2=C(C=CC=C2)C=C1
DTXSID2020927,[Ni++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S
DTXSID2020923,CC1=CC=CC(C)=C1NC(=O)CN1CCCC1=O
DTXSID2020929,NC(=O)C1=CC=CN=C1
DTXSID2020971,[O-][N+](=O)C1=CC2=C(C=C1)C1=C(C2)C=CC=C1
DTXSID2020977,C[N+]([O-])=O
DTXSID2021022,CC(=O)CN(CC(C)=O)N=O
DTXSID2021026,CCCCN(CCCC)N=O
DTXSID2021028,CCN(CC)N=O
DTXSID2021070,N1C2=CN=CC=C2C2=C1C=CC=C2
DTXSID2021103,COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID2021105,[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID2021151,OC1=C(C=CC=C1)C1=CC=CC=C1
DTXSID2021159,O=C1OC(=O)C2=C1C=CC=C2
DTXSID2021232,[Na+].[Na+].[Na+].OC1=C(C=C2C=C(C=CC2=C1N=NC1=C2C=CC=CC2=C(C=C1)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O
DTXSID2021234,[Na+].[Na+].CC1=CC(C)=C(C=C1N=NC1=CC(=C2C=CC=CC2=C1O)S([O-])(=O)=O)S([O-])(=O)=O
DTXSID2021236,NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O
DTXSID2021238,OC1=CC(O)=CC=C1
DTXSID2021282,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
DTXSID2021284,C=CC1=CC=CC=C1
DTXSID2021286,C1OC1C1=CC=CC=C1
DTXSID2021288,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
DTXSID2021311,CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
DTXSID2021317,ClCC(Cl)(Cl)Cl
DTXSID2021315,ClC1=C(Cl)C=C2OC3=CC(Cl)=C(Cl)C=C3OC2=C1
DTXSID2021319,ClC(Cl)=C(Cl)Cl
DTXSID2021363,Cl.CC1=CC(N)=CC=C1
DTXSID2021365,Cl.CC1=CC=C(N)C=C1
DTXSID2021367,OC(=O)CC(O)(CC(O)=O)C(O)=O.CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1
DTXSID2021440,C=CN1CCCC1=O
DTXSID2021442,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
DTXSID2021446,"C*.CC1=CC=CC=C1 |c:4,6,t:2,m:1:4.5.6|"
DTXSID2021448,Cl.CC1=CC=C(N)C(C)=C1
DTXSID2021492,N#CCC1=CC=CC=C1
DTXSID2021496,BrCC#N
DTXSID2021498,BrC1=NC2=C(S1)C=CC=C2
DTXSID2021575,CC(Cl)(Cl)C(O)=O
DTXSID2021577,ClCC(=O)CCl
DTXSID2021600,CCCCCCC(O)=O
DTXSID2021602,CCCCCCCCCCCCCCCC(O)=O
DTXSID2021650,CC(=O)C(O)=O
DTXSID2021608,CCCC(=O)CC
DTXSID2021652,CCCCCCCCCCCCCCC(O)=O
DTXSID2021654,OC(=O)CCCC(O)=O
DTXSID2021656,OC(=O)CC1=CC=CC=C1
DTXSID2021658,CCC=O
DTXSID2021731,CO
DTXSID2021735,CS(C)=O
DTXSID2021739,CCCO
DTXSID2021789,NC(=O)C1=CC=CC=C1N
DTXSID2021781,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
DTXSID2021604,CCCCCC=O
DTXSID2021810,NC1=C(Cl)C=CC=C1
DTXSID2021816,CC(=C)C(=O)OCC=C
DTXSID2021818,CCC(C)C=O
DTXSID2021864,CC1=CC(C)=C(O)C=C1
DTXSID2021860,ClC1=CC=C(C=O)C=C1
DTXSID2021866,CCCCOC(=O)CCCCC(=O)OCCCC
DTXSID2021868,CC1=CC=C(C)C=C1
DTXSID2021943,CCCCCCCCCC(C)=O
DTXSID2021941,CCOCCOCCO
DTXSID2021947,CCCCCCCCCCCCCO
DTXSID2021949,CC(C)(O)C#C
DTXSID2021993,O1C2=CC=CC=C2C2=C1C=CC=C2
DTXSID2021995,CCN(CC)C(=O)C1=CC=CC(C)=C1
DTXSID2021997,NCCN1CCNCC1
DTXSID2022048,O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1
DTXSID2022090,OCCN1CCOCC1
DTXSID2022096,CCCSSCCC
DTXSID2022121,O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID2022123,OCCOC(=O)C=C
DTXSID2022125,CCCCCCCC(C)=O
DTXSID2022127,OC1=CC=C(OC2=CC=CC=C2)C=C1
DTXSID2022171,CCCCCCCCCCN
DTXSID2022179,ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID2022254,CCOP(=S)(OCC)SCSC(C)(C)C
DTXSID2022256,CC(=O)C1=CC=C(Cl)C(Cl)=C1Cl
DTXSID2022333,CCC(C)C1=CC=CC=C1
DTXSID2022331,CCC(C)C1=C(O)C=CC=C1
DTXSID2022381,CC[C@@H]([C@@H](CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
DTXSID2022462,OC1=CC=CC(=C1)C1=CC=CC=C1
DTXSID2022541,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O
DTXSID2022543,CC(=O)NC1=CC=CC=C1
DTXSID2022549,CC(=O)NC1=C(I)C=C(I)C(C(O)=O)=C1I
DTXSID2022593,CC(=O)NC1=CC=C(C=NNC(N)=S)C=C1
DTXSID2022624,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)[C@H](C)N)[C@H](O)[C@@H]1N(C)C(=O)CN
DTXSID2022595,CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1
DTXSID2022626,CN1CCCC(C1)=C(C1=CC=CS1)C1=CC=CS1
DTXSID2022628,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1
DTXSID2022674,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1
DTXSID2022676,[Cl-].CC(C[N+](C)(C)C)OC(N)=O
DTXSID2022678,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F
DTXSID2022672,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C
DTXSID2022707,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1
DTXSID2022751,[Na+].[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](OC=O)C1=CC=CC=C1)C([O-])=O
DTXSID2022753,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O
DTXSID2022880,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3
DTXSID2022886,[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
DTXSID2022888,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O
DTXSID2022967,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O
DTXSID2022915,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1
DTXSID2023010,CCC(O)(C=CCl)C#C
DTXSID2023016,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DTXSID2023064,CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1
DTXSID2023068,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1
DTXSID2023143,[H][C@]12CC(SCCNC=N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
DTXSID2023145,[Na+].CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS([O-])(=O)=O)C3=C(C4=CC=CC=C4C=C3)C2(C)C)N(CCCCS([O-])(=O)=O)C2=C1C1=CC=CC=C1C=C2
